recipe,cell,selection,target_mean,target_std,target_count,composite_mean,composite_std,composite_count,shannon_mean,shannon_std,shannon_count,motif_corr_mean,motif_corr_std,motif_corr_count
nodpsA_K8_div10p0,THP1,top128_greedy_hamming_archive,4.521059354146321,0.0191419692925381,3,2.130255142847697,0.043635612753752,3,1.7859959655268445,0.0642717945588036,3,0.7068551848650184,0.0429491972104524,3
nodpsA_K8_div10p0,THP1,top128_map_dpp_archive,3.728921175003052,0.0269645384669271,3,2.751920481522878,0.0127611877157815,3,1.9568547432529009,0.0010984304290242,3,0.764503342235832,0.0093468662947598,3
nodpsA_K8_div10p0,THP1,top128_unique_archive_by_composite,3.8445149262746177,0.0821547219826478,3,2.8672208984692893,0.0183412551507293,3,1.8434762857781133,0.0429853701125562,3,0.7450391710799433,0.0132368494744348,3
nodpsA_K8_div1p0,JURKAT,top128_by_target,8.371345901489258,0.09483594667366248,5,6.321398758888245,0.10456709671686126,5,1.5328777798889117,0.09652039196581615,5,0.9129546726302925,0.01356181751869354,5
nodpsA_K8_div1p0,JURKAT,top128_greedy_hamming_archive,8.551573371887207,0.10065506731110285,5,6.474914598464966,0.1044112139577465,5,1.4300211879319138,0.14416612694232137,5,0.9114003711718064,0.0248007614662204,5
nodpsA_K8_div1p0,JURKAT,top128_map_dpp_archive,8.21046199798584,0.09502572067644165,5,6.397134470939636,0.07568642529411204,5,1.6951142493216191,0.022321390630479106,5,0.9325537799643223,0.004791961140738668,5
nodpsA_K8_div1p0,JURKAT,top128_unique_archive_by_composite,8.401080131530762,0.11603342069434938,5,6.598012232780457,0.09334407889251438,5,1.473465232614036,0.10982802884467842,5,0.924197642047303,0.005059868927914778,5
nodpsA_K8_div1p0,K562,top128_by_target,7.000691318511963,0.014552694868298221,5,4.761636543273926,0.02902740603026407,5,1.6289189988882782,0.05091860818399413,5,0.8402965237661976,0.03169709887664857,5
nodpsA_K8_div1p0,K562,top128_greedy_hamming_archive,7.148897552490235,0.024809894912248845,5,4.838447237014771,0.037267990384900654,5,1.4812433889910717,0.142944488800981,5,0.82457833155547,0.04081230004187627,5
nodpsA_K8_div1p0,K562,top128_map_dpp_archive,6.508758163452148,0.03290303195258275,5,5.033354139328003,0.027687495010827408,5,1.7541378464456376,0.028656001510881515,5,0.8664142146736793,0.022876852112787244,5
nodpsA_K8_div1p0,K562,top128_unique_archive_by_composite,6.567710304260254,0.04637482473753982,5,5.253299880027771,0.04312566252666705,5,1.4704276657436022,0.09948286335512188,5,0.8538096154062187,0.015914231373614834,5
nodpsA_K8_div1p0,THP1,top128_by_target,4.515410709381103,0.03557950124263503,5,2.4408606052398683,0.03253532995633986,5,1.597276116140142,0.16442788879556736,5,0.8218883456220819,0.03872011476001861,5
nodpsA_K8_div1p0,THP1,top128_greedy_hamming_archive,4.637105274200439,0.022188902728961055,5,2.387148380279541,0.10161334984814933,5,1.569449286600896,0.13453968347735343,5,0.8270973473853077,0.035641876203460876,5
nodpsA_K8_div1p0,THP1,top128_map_dpp_archive,3.875176191329956,0.02563770486132724,5,2.924170458316803,0.011716219553056122,5,1.8522055240305302,0.011561033857503136,5,0.8679060177684631,0.0065584457622164,5
nodpsA_K8_div1p0,THP1,top128_unique_archive_by_composite,4.02710189819336,0.07515291664343157,5,3.097946834564209,0.014148128231343655,5,1.5212262340608693,0.1413286359984897,5,0.8327293098146864,0.04342861484962111,5
nodpsA_K8_div1p5,JURKAT,top128_by_target,8.363161087036133,0.07610142363934051,3,6.286512454350789,0.08239154748140969,3,1.5816330974171005,0.0730058882337982,3,0.9144879575149703,0.031799806349073964,3
nodpsA_K8_div1p5,JURKAT,top128_greedy_hamming_archive,8.546950340270996,0.07703088984643235,3,6.435869614283244,0.06376842689799457,3,1.4653796602693505,0.12923004199005614,3,0.9068782793516471,0.038815366527813235,3
nodpsA_K8_div1p5,JURKAT,top128_map_dpp_archive,8.169061342875162,0.09177495752280196,3,6.368573784828186,0.04291963489577664,3,1.7180501690337773,0.01849342011394065,3,0.9340884920209902,0.004329638488090293,3
nodpsA_K8_div1p5,JURKAT,top128_unique_archive_by_composite,8.366470019022623,0.13120298604893216,3,6.566194732983907,0.01679676105835991,3,1.4270993464299926,0.191537559874815,3,0.9191803987547881,0.008396530012144889,3
nodpsA_K8_div1p5,K562,top128_by_target,7.00262435277303,0.02367705038405505,3,4.7078752517700195,0.041029519395776634,3,1.6615884165467414,0.04016909623358618,3,0.8119440763064444,0.057606544298407496,3
nodpsA_K8_div1p5,K562,top128_greedy_hamming_archive,7.131161053975423,0.03292577913824717,3,4.73844297726949,0.027014469836036708,3,1.496242305133057,0.12622316077722606,3,0.7808807733770413,0.01820996220818246,3
nodpsA_K8_div1p5,K562,top128_map_dpp_archive,6.493320941925049,0.04959183500452377,3,4.92767337958018,0.07249129805837382,3,1.79966263914687,0.0028139022593227166,3,0.8595147859981641,0.02293564210018721,3
nodpsA_K8_div1p5,K562,top128_unique_archive_by_composite,6.568118095397949,0.05486545164602099,3,5.176185687383016,0.1068021996470942,3,1.3564548453205554,0.26270767362174946,3,0.859990006226321,0.030993159226842194,3
nodpsA_K8_div1p5,THP1,top128_by_target,4.493203639984131,0.013331924539942691,3,2.4663893381754556,0.03202509605330958,3,1.7129845865411226,0.046242122580503774,3,0.8313165335199354,0.02315710388502814,3
nodpsA_K8_div1p5,THP1,top128_greedy_hamming_archive,4.620346387227376,0.004341395778376044,3,2.387939453125,0.10968872557074191,3,1.5679731084819764,0.10242954083241451,3,0.8137292048566103,0.03843849722095086,3
nodpsA_K8_div1p5,THP1,top128_map_dpp_archive,3.8553334871927896,0.04173714454492221,3,2.922854026158651,0.009925904869215523,3,1.8767220555176796,0.01283627338613633,3,0.8671062985273306,0.009106164002630044,3
nodpsA_K8_div1p5,THP1,top128_unique_archive_by_composite,4.023716449737549,0.05750157300821797,3,3.1009859840075173,0.020036300889860637,3,1.691631971121236,0.05577183115382534,3,0.8215106350801697,0.0418700906313319,3
nodpsA_K8_div2p0,JURKAT,top128_by_target,8.309066454569498,0.06747369551000962,3,6.277078787485759,0.07726397462636997,3,1.6248635838400431,0.07923215607520885,3,0.9198550819836289,0.026229164838224732,3
nodpsA_K8_div2p0,JURKAT,top128_greedy_hamming_archive,8.504817326863607,0.03944327535900455,3,6.428131739298503,0.09166747451168314,3,1.4800570681363692,0.13011763440628724,3,0.9106111462251159,0.027110128190804404,3
nodpsA_K8_div2p0,JURKAT,top128_map_dpp_archive,8.172260920206705,0.10246717310716334,3,6.368758360544841,0.0493477937469207,3,1.7575722642062725,0.006372245206961903,3,0.9348826676610701,0.0052385625280532795,3
nodpsA_K8_div2p0,JURKAT,top128_unique_archive_by_composite,8.343279838562012,0.0855031743544222,3,6.563386122385661,0.04188842791926438,3,1.5806947558609687,0.08259576781208576,3,0.9164361272328457,0.01774763511004603,3
nodpsA_K8_div2p0,K562,top128_by_target,7.004458904266357,0.014177143283948488,3,4.685521125793457,0.05778132894048147,3,1.6832359377159516,0.021377991514241166,3,0.8267983216927579,0.03099021563019398,3
nodpsA_K8_div2p0,K562,top128_greedy_hamming_archive,7.147456328074138,0.002039530930617444,3,4.776016314824422,0.0724563057292006,3,1.5843739679745863,0.056314149350470945,3,0.8120471572301596,0.04847310611345323,3
nodpsA_K8_div2p0,K562,top128_map_dpp_archive,6.483092149098714,0.021536418596970888,3,4.928524335225423,0.00931896889443054,3,1.8341764886772294,0.018037827864673926,3,0.8470242147877963,0.040148946783440186,3
nodpsA_K8_div2p0,K562,top128_unique_archive_by_composite,6.60565710067749,0.04896880518096206,3,5.131166100502014,0.02673424807962994,3,1.4970137800979362,0.08779804887670874,3,0.8149968012460759,0.04532555370677721,3
nodpsA_K8_div2p0,THP1,top128_by_target,4.514090061187744,0.03195492352158375,3,2.451685587565104,0.0886365331245921,3,1.6441380509604444,0.12966590225652125,3,0.7880781907167954,0.03937892764663841,3
nodpsA_K8_div2p0,THP1,top128_greedy_hamming_archive,4.630495707194011,0.02115260076310739,3,2.4612465699513755,0.06944847454481386,3,1.5531191659243528,0.04736931904855933,3,0.7905490809820735,0.04392586068707641,3
nodpsA_K8_div2p0,THP1,top128_map_dpp_archive,3.8139595985412598,0.05633448047198687,3,2.891654630502065,0.011712819696076475,3,1.9044798580551847,0.004427566445539643,3,0.8557252383776998,0.008687334573703217,3
nodpsA_K8_div2p0,THP1,top128_unique_archive_by_composite,3.9919599692026773,0.12709566888849957,3,3.0811975399653115,0.007893533153028078,3,1.5707524147113332,0.11729109544122507,3,0.7951594831780615,0.05711707575979702,3
nodpsA_K8_div3p0,JURKAT,top128_by_target,8.342830022176107,0.0958873738644225,3,6.294389486312866,0.0955948769025552,3,1.614194446661089,0.1536663274073503,3,0.9333939137991064,0.0008709888016783,3
nodpsA_K8_div3p0,JURKAT,top128_greedy_hamming_archive,8.527838389078775,0.0914611158176096,3,6.461419582366943,0.0853572204979786,3,1.5047412956232893,0.1743996638581936,3,0.932792592727261,0.0028749633754781,3
nodpsA_K8_div3p0,JURKAT,top128_map_dpp_archive,8.21624724070231,0.1008223699897629,3,6.375312487284343,0.0823497776324179,3,1.7738044373242758,0.0134477837648971,3,0.9323877641050782,0.0053960398261169,3
nodpsA_K8_div3p0,JURKAT,top128_unique_archive_by_composite,8.381488800048828,0.080270626675978,3,6.572803854942322,0.0934733440626841,3,1.4992000159227332,0.0770775115426886,3,0.9254935275168992,0.0119838247223119,3
nodpsA_K8_div3p0,K562,top128_by_target,6.921879450480144,0.0139899287434066,3,4.592421690622966,0.0348329381346529,3,1.760939579694815,0.0490235530042055,3,0.8160974800419695,0.0389444928154751,3
nodpsA_K8_div3p0,K562,top128_greedy_hamming_archive,7.047651926676433,0.033125997805501,3,4.6501979033152265,0.0356324964814979,3,1.622669722617853,0.0856143894205584,3,0.8119836629009899,0.0212827320464513,3
nodpsA_K8_div3p0,K562,top128_map_dpp_archive,6.426759401957194,0.034490366016869,3,4.875902811686198,0.0204928195866671,3,1.8611790150301435,0.0136163108182992,3,0.8589546610211712,0.0107199260907527,3
nodpsA_K8_div3p0,K562,top128_unique_archive_by_composite,6.393269697825114,0.0697737003716483,3,5.164879242579143,0.0540162545918144,3,1.1734175999466328,0.221080918662015,3,0.744402660160917,0.0973083179309798,3
nodpsA_K8_div3p0,THP1,top128_by_target,4.458360354105632,0.0260593771568387,3,2.37211267153422,0.0733273004068751,3,1.7939331937131395,0.0731854162855377,3,0.786690105993561,0.0095459528967794,3
nodpsA_K8_div3p0,THP1,top128_greedy_hamming_archive,4.578597227732341,0.0354347467972102,3,2.27521014213562,0.0996745137308322,3,1.651841176659374,0.2178593820272284,3,0.7925711592487975,0.0355002928819794,3
nodpsA_K8_div3p0,THP1,top128_map_dpp_archive,3.797254323959351,0.0543410862461785,3,2.8719340562820435,0.0350915138268301,3,1.9224124553146105,0.0088902301586894,3,0.8445608893115275,0.0096928757426972,3
nodpsA_K8_div3p0,THP1,top128_unique_archive_by_composite,3.90966534614563,0.0628214984447642,3,3.034260551134745,0.0586780166009376,3,1.7280282152735011,0.1099207013178597,3,0.8288425791650562,0.0281520349609876,3
nodpsA_K8_latek80_b10,JURKAT,top128_by_target,7.4408753712972,0.2766305861406997,3,5.395858645439148,0.0918064838310206,3,1.0673801443904978,0.2909729042859501,3,0.915204426190357,0.0226581704469912,3
nodpsA_K8_latek80_b10,JURKAT,top128_greedy_hamming_archive,7.499071756998698,0.288469570580672,3,5.434746066729228,0.094853419148169,3,1.0312989920301308,0.3757399504350294,3,0.9105120451592436,0.02847162476869,3
nodpsA_K8_latek80_b10,JURKAT,top128_map_dpp_archive,7.021450360616048,0.1336736705904134,3,5.245151003201802,0.0792692004224564,3,1.5931685512340923,0.1398144327048217,3,0.9526581211156095,0.01125891295224,3
nodpsA_K8_latek80_b10,JURKAT,top128_unique_archive_by_composite,7.318368593851726,0.2168683992009721,3,5.556412537892659,0.0760473067502288,3,1.1513775948037928,0.169824825589485,3,0.9216129849391224,0.0167106071481507,3
nodpsA_K8_latek80_b10,K562,top128_by_target,6.317308108011882,0.1246507404118169,3,4.007480939229329,0.052140632830311,3,1.297414603477016,0.1339194730909046,3,0.8835528833898622,0.0421114326189995,3
nodpsA_K8_latek80_b10,K562,top128_greedy_hamming_archive,6.396677176157634,0.1044655623111959,3,4.060063600540161,0.0574455770570119,3,1.2534227989122793,0.1331660175698922,3,0.881463211282881,0.0392102524366327,3
nodpsA_K8_latek80_b10,K562,top128_map_dpp_archive,5.749571323394775,0.042039368098335,3,4.033701300621033,0.077781296895308,3,1.682515002423823,0.0408844154156391,3,0.8996325256217365,0.0334497286478428,3
nodpsA_K8_latek80_b10,K562,top128_unique_archive_by_composite,6.0284779866536455,0.1009650377332224,3,4.3128360112508135,0.1311387349261765,3,1.0924899169177928,0.2971875656943381,3,0.8702220730286948,0.0673011555733126,3
nodpsA_K8_latek80_b10,THP1,top128_by_target,4.031920194625855,0.0783375491621833,3,1.4518760045369463,0.1512691010470831,3,0.800813362304767,0.0619561588637896,3,0.7184815182937738,0.0410179657493986,3
nodpsA_K8_latek80_b10,THP1,top128_greedy_hamming_archive,4.121350765228272,0.1055216124761142,3,1.4634905656178792,0.1507834648418877,3,0.7312868417068766,0.0872279133628596,3,0.7085239452311362,0.039124974336864,3
nodpsA_K8_latek80_b10,THP1,top128_map_dpp_archive,3.035824616750081,0.0191420789228116,3,1.935701886812846,0.0583510276517583,3,1.843517711931245,0.0088497911066101,3,0.9588032490649072,0.0040838231882916,3
nodpsA_K8_latek80_b10,THP1,top128_unique_archive_by_composite,3.0635323524475098,0.0570231553089407,3,2.2062255144119263,0.0958876382952268,3,1.438271552056969,0.004699058210666,3,0.8915108503631662,0.0048091173352789,3
nodpsA_K8_latek80_b25,JURKAT,top128_by_target,7.924817085266113,0.1400127267104141,3,5.812695622444153,0.0853048816910198,3,1.0273097621958585,0.1027821344035839,3,0.9211490017925048,0.0146148202454671,3
nodpsA_K8_latek80_b25,JURKAT,top128_greedy_hamming_archive,8.017983754475912,0.1496851884097945,3,5.880075454711914,0.1010604851596609,3,0.9419486548201792,0.0623700692960667,3,0.9168868255009348,0.0123167334706622,3
nodpsA_K8_latek80_b25,JURKAT,top128_map_dpp_archive,7.558452288309733,0.099679461604509,3,5.713604768117269,0.0127725720380673,3,1.4434226275643691,0.0698449118008217,3,0.936118312190232,0.0078879948449192,3
nodpsA_K8_latek80_b25,JURKAT,top128_unique_archive_by_composite,7.846617698669434,0.1441145083592105,3,6.0031025012334185,0.0671576423795963,3,1.1189669386418726,0.1809463259104397,3,0.9208376132159533,0.0176981295521366,3
nodpsA_K8_latek80_b25,K562,top128_by_target,6.655285040537517,0.0530067571248489,3,4.332075357437134,0.0648052886691466,3,1.2368823120188872,0.1807818699855029,3,0.8822966334190844,0.0392379319202699,3
nodpsA_K8_latek80_b25,K562,top128_greedy_hamming_archive,6.725879192352295,0.0400290056591233,3,4.354841232299805,0.0691586206385679,3,1.1996478564188098,0.2005429231525151,3,0.8771205745463998,0.0406657055372796,3
nodpsA_K8_latek80_b25,K562,top128_map_dpp_archive,6.157500108083089,0.0676412194960577,3,4.418976942698161,0.0922310447384658,3,1.570526932929034,0.0433086597210265,3,0.8957109847737943,0.042457708055154,3
nodpsA_K8_latek80_b25,K562,top128_unique_archive_by_composite,6.298182805379232,0.0809599161762718,3,4.678607781728108,0.147949652396262,3,1.1329962380798564,0.2795308637730548,3,0.8605842905039341,0.0476968102836653,3
nodpsA_K8_latek80_b25,THP1,top128_by_target,4.241254647572835,0.1314902039541626,3,1.816908359527588,0.0201229789364732,3,1.2688052152768778,0.215633039645,3,0.7920841593537725,0.0899169260343996,3
nodpsA_K8_latek80_b25,THP1,top128_greedy_hamming_archive,4.336049874623616,0.1024720010295101,3,1.7221051851908369,0.1667910310076343,3,1.0837473601427667,0.1396372268227561,3,0.7478206339931837,0.0445216580953383,3
nodpsA_K8_latek80_b25,THP1,top128_map_dpp_archive,3.2876154581705728,0.0776285260442547,3,2.339777668317159,0.1163827209093803,3,1.73019439417929,0.0400056047030308,3,0.9204473793104294,0.0091680922254613,3
nodpsA_K8_latek80_b25,THP1,top128_unique_archive_by_composite,3.5186500549316406,0.1602025989972871,3,2.582716623942057,0.1057769888258347,3,1.2988920469523877,0.0414813356078481,3,0.8123850412372843,0.0968295048303392,3
nodpsA_K8_latek80_b50,JURKAT,top128_by_target,8.21429189046224,0.1316028927176888,3,6.113107283910115,0.0911743045850029,3,1.1461615505631764,0.1486655784319542,3,0.9242753461764148,0.0025831463386406,3
nodpsA_K8_latek80_b50,JURKAT,top128_greedy_hamming_archive,8.344185511271158,0.150140711340141,3,6.226161440213521,0.1182850805369538,3,1.018359413265513,0.1672443521612895,3,0.922330657831678,0.0056566929316774,3
nodpsA_K8_latek80_b50,JURKAT,top128_map_dpp_archive,7.951072216033935,0.1220852992694679,3,6.097952008247376,0.0630722157336068,3,1.418198488965646,0.0539267262466106,3,0.9332309967031596,0.0070698891778399,3
nodpsA_K8_latek80_b50,JURKAT,top128_unique_archive_by_composite,8.181063334147135,0.1645792234099699,3,6.361423015594482,0.0602848082096469,3,1.029599164842621,0.1011117895848562,3,0.9245699157883188,0.0068991023080894,3
nodpsA_K8_latek80_b50,K562,top128_by_target,6.893521785736084,0.0687691491391596,3,4.561676502227783,0.0756758838423593,3,1.2540380584515314,0.167131146673045,3,0.8515700427478992,0.0640437975080377,3
nodpsA_K8_latek80_b50,K562,top128_greedy_hamming_archive,6.97135051091512,0.07394896884565,3,4.571219205856323,0.0676208866459091,3,1.2300684828020885,0.2084652419488024,3,0.84624145017098,0.0687394904289823,3
nodpsA_K8_latek80_b50,K562,top128_map_dpp_archive,6.370882511138916,0.1032347573550746,3,4.685715277989705,0.1414954832148811,3,1.5020832879055883,0.1206609799225839,3,0.8798753799974546,0.0514376724125318,3
nodpsA_K8_latek80_b50,K562,top128_unique_archive_by_composite,6.51512877146403,0.104935993962388,3,4.894190073013306,0.1698064507613852,3,1.260662372613752,0.1958311835276819,3,0.8747105809449173,0.0471590775621684,3
nodpsA_K8_latek80_b50,THP1,top128_by_target,4.415144602457683,0.0436842090461936,3,2.334664980570475,0.1045878884648626,3,1.1696716603901156,0.220176048156841,3,0.7369725494434837,0.1125279625695358,3
nodpsA_K8_latek80_b50,THP1,top128_greedy_hamming_archive,4.508575280507405,0.0830232975562639,3,2.2843662103017173,0.1150488656154203,3,1.1148024082689956,0.0984113397380219,3,0.7098110526606639,0.1378074819337639,3
nodpsA_K8_latek80_b50,THP1,top128_map_dpp_archive,3.675506909688314,0.1968748848620331,3,2.7195828358332315,0.0249069394605702,3,1.5822400187421195,0.0777264322172306,3,0.8327043102214762,0.1056030522716816,3
nodpsA_K8_latek80_b50,THP1,top128_unique_archive_by_composite,3.935133457183838,0.0841769212495697,3,2.9670532743136087,0.0314530640780559,3,0.9373693815768676,0.0375701084282506,3,0.740879118443222,0.1159129091141855,3
univ_K1,JURKAT,top128_by_target,7.261541525522868,0.1759601788456495,3,5.295269727706909,0.1071663694240774,3,1.446366290107732,0.0901051272159634,3,0.9273097041618582,0.0211216860670685,3
univ_K1,JURKAT,top128_greedy_hamming_archive,7.772817452748616,0.0524523016629034,3,5.716928561528524,0.0689857508760686,3,1.3201860565895778,0.2115715561944689,3,0.902428451035386,0.0532009310170862,3
univ_K1,JURKAT,top128_map_dpp_archive,7.319594701131185,0.0853641991847026,3,5.517712235450745,0.0554503782606619,3,1.660643138785037,0.0255366518844624,3,0.9419485509546422,0.0090944129329193,3
univ_K1,JURKAT,top128_unique_archive_by_composite,7.666740258534749,0.0515296864574469,3,5.802583336830139,0.0466702446865093,3,1.3280971964144366,0.1789592539979596,3,0.8993563110379376,0.0390061937725012,3
univ_K1,K562,top128_by_target,6.4196670850118,0.0568929133232655,3,4.183594862620036,0.0431234780697397,3,1.5334422964654555,0.1245230820578322,3,0.870232041140213,0.0097625334899572,3
univ_K1,K562,top128_greedy_hamming_archive,6.690754413604736,0.0184551710929476,3,4.319942156473796,0.0623046326252478,3,1.482417694469867,0.044315783084187,3,0.8669593824890806,0.0081151922242288,3
univ_K1,K562,top128_map_dpp_archive,6.08768351872762,0.0327444395690843,3,4.450328350067139,0.0512626132135387,3,1.7542902699649428,0.0341363172034835,3,0.8609313500872723,0.0232180347920995,3
univ_K1,K562,top128_unique_archive_by_composite,6.157761255900065,0.0266042981090729,3,4.62465226650238,0.0387988106541297,3,1.5181982674571042,0.0382443831905575,3,0.8228270974018758,0.041995241358283,3
univ_K1,THP1,top128_by_target,4.052873134613037,0.1437590304053091,3,2.0914787451426187,0.1102944045272142,3,1.462323675702173,0.0383077304620461,3,0.8261157587408335,0.0546196470402654,3
univ_K1,THP1,top128_greedy_hamming_archive,4.344526926676433,0.0863245737000727,3,2.1606748898824057,0.1789773502065981,3,1.39492778944148,0.0284424535158774,3,0.8111058961399941,0.0525309995384305,3
univ_K1,THP1,top128_map_dpp_archive,3.442502975463867,0.2293513288820263,3,2.5990926225980124,0.0964198976122828,3,1.7251839344635231,0.0824371358749245,3,0.8646821832686298,0.0374547820724935,3
univ_K1,THP1,top128_unique_archive_by_composite,3.6881865660349527,0.2402280811049395,3,2.82389372587204,0.1251296207672537,3,1.289062674382859,0.1983780633089463,3,0.8046300224186322,0.0807813861179089,3
univ_K4,JURKAT,top128_by_target,8.130239804585775,0.0793284227183547,3,6.094806432723999,0.0500840541675598,3,1.297470678458317,0.0340841471259244,3,0.922479140118258,0.0063141351601347,3
univ_K4,JURKAT,top128_greedy_hamming_archive,8.392619132995605,0.0118735899741135,3,6.266740798950195,0.0725443757649463,3,1.2643574388014829,0.1228457338420918,3,0.9042020800568364,0.031624482589624,3
univ_K4,JURKAT,top128_map_dpp_archive,8.027045249938965,0.0699063621045327,3,6.203665971755981,0.0168306550246091,3,1.5389316356916565,0.0501395242219023,3,0.9296063309476597,0.002779661528134,3
univ_K4,JURKAT,top128_unique_archive_by_composite,8.197465578715006,0.0624963490821952,3,6.442358215649922,0.0213039511706297,3,1.2858853407886552,0.122961103627449,3,0.9207295461900517,0.0054811320215513,3
univ_K4,K562,top128_by_target,6.951189994812012,0.0400966869058667,3,4.707418759663899,0.0655422294933648,3,1.3546930873419474,0.1485717776997349,3,0.7906727533212784,0.0517306606661297,3
univ_K4,K562,top128_greedy_hamming_archive,7.102449258168538,0.0135251233739112,3,4.767081658045451,0.0765087285509074,3,1.3292818855655448,0.0957507926380481,3,0.8180543961382972,0.0193191136402019,3
univ_K4,K562,top128_map_dpp_archive,6.454544862111409,0.0415900422955545,3,4.891091863314311,0.0595293742954731,3,1.6605924551716598,0.0622433905294165,3,0.8540789366042324,0.0016057844884043,3
univ_K4,K562,top128_unique_archive_by_composite,6.639170964558919,0.05349331569721,3,5.1280570824941,0.0890750169594627,3,1.2317418806527909,0.1788897561946487,3,0.7800390426462238,0.0827045170186609,3
univ_K4,THP1,top128_by_target,4.346012592315674,0.0953561842711359,3,2.30458394686381,0.0725657494550134,3,1.4181879962437045,0.1047278190522999,3,0.8544464932739101,0.0220959949708854,3
univ_K4,THP1,top128_greedy_hamming_archive,4.527044137318929,0.0765640091940902,3,2.290506919225057,0.1400894432256913,3,1.3816980811648305,0.100227138571071,3,0.8369911109702796,0.0349580478604425,3
univ_K4,THP1,top128_map_dpp_archive,3.777363777160645,0.1121040315319256,3,2.849467714627584,0.0555899537319942,3,1.649508010747062,0.0882533620780259,3,0.8716756672697233,0.0255995368136069,3
univ_K4,THP1,top128_unique_archive_by_composite,3.9290647506713863,0.099871392577229,3,3.032502591609955,0.068439576050962,3,1.289420165485389,0.1365221306501411,3,0.8520667503576703,0.0267174527983787,3
univ_K8_beta50,JURKAT,top128_by_target,8.21429189046224,0.1316028927176888,3,6.113107283910115,0.0911743045850029,3,1.1461615505631764,0.1486655784319542,3,0.9242753461764148,0.0025831463386406,3
univ_K8_beta50,JURKAT,top128_greedy_hamming_archive,8.344185511271158,0.150140711340141,3,6.226161440213521,0.1182850805369538,3,1.018359413265513,0.1672443521612895,3,0.922330657831678,0.0056566929316774,3
univ_K8_beta50,JURKAT,top128_map_dpp_archive,7.951072216033935,0.1220852992694679,3,6.097952008247376,0.0630722157336068,3,1.418198488965646,0.0539267262466106,3,0.9332309967031596,0.0070698891778399,3
univ_K8_beta50,JURKAT,top128_unique_archive_by_composite,8.181063334147135,0.1645792234099699,3,6.361423015594482,0.0602848082096469,3,1.029599164842621,0.1011117895848562,3,0.9245699157883188,0.0068991023080894,3
univ_K8_beta50,K562,top128_by_target,6.893521785736084,0.0687691491391596,3,4.561676502227783,0.0756758838423593,3,1.2540380584515314,0.167131146673045,3,0.8515700427478992,0.0640437975080377,3
univ_K8_beta50,K562,top128_greedy_hamming_archive,6.97135051091512,0.07394896884565,3,4.571219205856323,0.0676208866459091,3,1.2300684828020885,0.2084652419488024,3,0.84624145017098,0.0687394904289823,3
univ_K8_beta50,K562,top128_map_dpp_archive,6.370882511138916,0.1032347573550746,3,4.685715277989705,0.1414954832148811,3,1.5020832879055883,0.1206609799225839,3,0.8798753799974546,0.0514376724125318,3
univ_K8_beta50,K562,top128_unique_archive_by_composite,6.51512877146403,0.104935993962388,3,4.894190073013306,0.1698064507613852,3,1.260662372613752,0.1958311835276819,3,0.8747105809449173,0.0471590775621684,3
univ_K8_beta50,THP1,top128_by_target,4.415144602457683,0.0436842090461936,3,2.334664980570475,0.1045878884648626,3,1.1696716603901156,0.220176048156841,3,0.7369725494434837,0.1125279625695358,3
univ_K8_beta50,THP1,top128_greedy_hamming_archive,4.508575280507405,0.0830232975562639,3,2.2843662103017173,0.1150488656154203,3,1.1148024082689956,0.0984113397380219,3,0.7098110526606639,0.1378074819337639,3
univ_K8_beta50,THP1,top128_map_dpp_archive,3.675506909688314,0.1968748848620331,3,2.7195828358332315,0.0249069394605702,3,1.5822400187421195,0.0777264322172306,3,0.8327043102214762,0.1056030522716816,3
univ_K8_beta50,THP1,top128_unique_archive_by_composite,3.935133457183838,0.0841769212495697,3,2.9670532743136087,0.0314530640780559,3,0.9373693815768676,0.0375701084282506,3,0.740879118443222,0.1159129091141855,3
univ_K8_slowanneal,JURKAT,top128_by_target,8.438145637512207,0.0625577678714041,3,6.306278944015503,0.0637804143799932,3,1.1406860150179596,0.0370180283878697,3,0.911460142694149,0.0194157182031562,3
univ_K8_slowanneal,JURKAT,top128_greedy_hamming_archive,8.597174644470215,0.0732438753909587,3,6.428049564361572,0.0802647477558929,3,1.0394413908457818,0.0421834808747243,3,0.907486279549438,0.0226660475865579,3
univ_K8_slowanneal,JURKAT,top128_map_dpp_archive,8.225391387939453,0.072732474748571,3,6.372786521911621,0.0395625040653397,3,1.43081967818432,0.0302516595470618,3,0.9295629690131304,0.0013219990279506,3
univ_K8_slowanneal,JURKAT,top128_unique_archive_by_composite,8.442232131958008,0.1056998046468492,3,6.578541358311971,0.0601365170217688,3,1.0569181195765351,0.1400699499084003,3,0.9016829420866976,0.0344415692048315,3
univ_K8_slowanneal,K562,top128_by_target,6.998841126759847,0.0310302055897092,3,4.719310919443767,0.06720006013833,3,1.2837168731070063,0.1398427978296191,3,0.8264720857484971,0.0623034086638353,3
univ_K8_slowanneal,K562,top128_greedy_hamming_archive,7.122427304585774,0.0221231866690391,3,4.77018411954244,0.0511178861995989,3,1.2074541746880345,0.1044982827649399,3,0.8184688984974873,0.080074018365237,3
univ_K8_slowanneal,K562,top128_map_dpp_archive,6.564117749532064,0.1061528261351997,3,4.920949379603068,0.1680603623681959,3,1.560068568351813,0.1031162837413512,3,0.866386976239864,0.0508557071243969,3
univ_K8_slowanneal,K562,top128_unique_archive_by_composite,6.702829202016194,0.1116832968645393,3,5.109711249669393,0.2010498404580422,3,1.197527150391049,0.0637179409547256,3,0.8427655639074287,0.0548982692576969,3
